molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,assay_chembl_id,assay_type,target_chembl_id,target_pref_name,document_chembl_id,src_id,data_validity_comment,is_active,safety_category,target_common_name,activity_class,activity_class_label
CHEMBL231350,CC(C)Nc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2,IC50,=,19000.0,nM,4.72,,CHEMBL905987,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1143778,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL244610,O=C(Nc1ccc2ccccc2c1)NC1CCN(C/C2=C/CCCCCC2)CC1,Ki,=,600.0,nM,6.22,,CHEMBL905954,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1143784,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL436137,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,IC50,=,25000.0,nM,4.6,,CHEMBL905868,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1143794,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL230686,Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,IC50,=,33000.0,nM,4.48,,CHEMBL905868,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1143794,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL230288,CN(C(=O)CC(=O)Nc1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,IC50,=,5300.0,nM,5.28,,CHEMBL887539,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1144622,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL397475,CN(C(=O)CCC(=O)Nc1nccs1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,IC50,=,3400.0,nM,5.47,,CHEMBL887539,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1144622,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL230607,CN(C(=O)CC(=O)Nc1nccs1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,IC50,=,700.0,nM,6.16,,CHEMBL887539,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1144622,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL230502,CN(C(=O)NCC(=O)Nc1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,IC50,=,5100.0,nM,5.29,,CHEMBL887539,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1144622,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL397474,CN(C(=O)CCC(=O)Nc1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,IC50,=,8600.0,nM,5.07,,CHEMBL887539,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1144622,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL230394,CN(C(=O)CC(=O)Nc1ccc(CNS(C)(=O)=O)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,IC50,=,5400.0,nM,5.27,,CHEMBL887539,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1144622,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL230393,CN(C(=O)CC(=O)Nc1ccc(NS(C)(=O)=O)cc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,IC50,=,10000.0,nM,5.0,,CHEMBL887539,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1144622,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL395288,CN(C(=O)CC(=O)NCc1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,IC50,=,3200.0,nM,5.5,,CHEMBL887539,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1144622,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL397666,Cc1cc(-n2ccnc2)cc2nc(-c3c(NCc4ccccn4)cc[nH]c3=O)[nH]c12,IC50,=,5700.0,nM,5.24,,CHEMBL887756,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1144646,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL230204,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,IC50,=,560.0,nM,6.25,,CHEMBL887756,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1144646,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL230984,N[C@H]1CN(c2ccncn2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,IC50,=,950.0,nM,6.02,,CHEMBL888511,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1145410,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL231497,Cc1nnc2ccc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)nn12.O=C(O)C(F)(F)F,IC50,=,8800.0,nM,5.06,,CHEMBL888511,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1145410,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL231397,Cc1cc(=O)n2nc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ccc2n1.O=C(O)C(F)(F)F,IC50,=,16200.0,nM,4.79,,CHEMBL888511,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1145410,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL231396,N[C@H]1CN(c2ccc3nc(=O)ccn3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,IC50,=,55400.0,nM,4.26,,CHEMBL888511,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1145410,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL231294,N[C@H]1CN(c2ccn3cnnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,IC50,=,20600.0,nM,4.69,,CHEMBL888511,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1145410,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL231293,N[C@H]1CN(c2ccc3nc(C(F)(F)F)nn3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,IC50,=,100.0,nM,7.0,,CHEMBL888511,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1145410,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL231196,N[C@H]1CN(c2cnc3nccnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,IC50,=,11600.0,nM,4.94,,CHEMBL888511,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1145410,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL394864,O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2cccnc2)c(F)c1,IC50,=,6600.0,nM,5.18,,CHEMBL896271,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1148787,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL243884,CCN1CCC[C@H](Cn2c(-c3ccccc3C)nc3ccc(-c4ccc(Cl)cc4)cc3c2=O)C1,IC50,=,6100.0,nM,5.21,,CHEMBL896832,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1148824,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL243703,CC(C)N1CCC[C@H](Cn2cnc3ccc(Oc4ccc(F)cc4)cc3c2=O)C1,IC50,=,21000.0,nM,4.68,,CHEMBL896832,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1148824,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL243001,Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,IC50,=,13000.0,nM,4.89,,CHEMBL896832,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1148824,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL242566,CC(C)c1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,IC50,=,7200.0,nM,5.14,,CHEMBL896832,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1148824,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL242564,Cc1ccccc1-c1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,IC50,=,90.0,nM,7.05,,CHEMBL896832,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1148824,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL245128,CC(C)N1CCC[C@H](Cn2cnc3ccc(-c4ccc(Cl)cc4)cc3c2=O)C1,IC50,=,200.0,nM,6.7,,CHEMBL896832,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1148824,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL244936,Cc1nc2ccc(-c3ccc(Cl)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,IC50,=,9600.0,nM,5.02,,CHEMBL896832,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1148824,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL243468,CC(C)c1nc2ccc(-c3ccc(Cl)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,IC50,=,6300.0,nM,5.2,,CHEMBL896832,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1148824,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL244521,CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,IC50,=,150.0,nM,6.82,,CHEMBL896832,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1148824,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,IC50,=,100000.0,nM,4.0,,CHEMBL893814,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1147947,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL242983,COc1ccc(CN2CCN(c3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC,IC50,=,17300.0,nM,4.76,,CHEMBL893814,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1147947,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL233889,CN(C(=O)N1CC[C@H](n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1)[C@H]1CCN(CCCc2ccccc2)C1,IC50,=,8600.0,nM,5.07,,CHEMBL892891,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1147859,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL232619,CN(C(=O)N1CC[C@H](n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1)[C@H]1CCN(C2CCOCC2)C1,IC50,=,22500.0,nM,4.65,,CHEMBL892891,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1147859,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL232858,CN(C(=O)N1CC[C@H](n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1)[C@H]1CCN(C2CCC(C)(C)CC2)C1,IC50,=,3400.0,nM,5.47,,CHEMBL892891,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1147859,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL391070,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3cccc(C)c3)CN1CC2,IC50,=,11000.0,nM,4.96,,CHEMBL893077,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1147972,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL241663,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC(F)(F)F)C(=O)[C@](C)(c1cc(F)cc(F)c1)O2,IC50,=,430.0,nM,6.37,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL393109,CCOCCCN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21,IC50,=,20600.0,nM,4.69,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL241241,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC(F)(F)F)C(=O)C(C)(c1cc(F)cc(F)c1)O2,IC50,=,3220.0,nM,5.49,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL429642,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC#N)C(=O)C(C)(c1cc(F)cc(F)c1)O2,IC50,=,27900.0,nM,4.55,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL240813,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNS(C)(=O)=O)C(=O)C(C)(c1cc(F)cc(F)c1)O2,IC50,=,15100.0,nM,4.82,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL398811,CCNC(=O)CN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21,IC50,=,1890.0,nM,5.72,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL429459,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,IC50,=,6960.0,nM,5.16,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL393218,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,IC50,=,30000.0,nM,4.52,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL398584,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cc(F)cc(F)c1)O2,IC50,=,30000.0,nM,4.52,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL239496,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,IC50,=,6300.0,nM,5.2,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL239074,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1ccc(Cl)cc1)O2,IC50,=,19000.0,nM,4.72,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL238866,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1ccc(F)c(F)c1)O2,IC50,=,5700.0,nM,5.24,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL239497,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(c1cc(F)cc(F)c1)O2,IC50,=,3300.0,nM,5.48,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL239495,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(CC)O2,IC50,=,12000.0,nM,4.92,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL240566,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(CC)O2,IC50,=,8200.0,nM,5.09,,CHEMBL898580,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149625,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL391963,CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccccc3)C2)CC1,IC50,=,24000.0,nM,4.62,,CHEMBL899349,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149712,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL392465,CC(=O)N1CCC(C(=O)N2C[C@H](c3noc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)[C@@H](c3ccc(F)cc3C)C2)CC1,IC50,=,63000.0,nM,4.2,,CHEMBL899349,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149712,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL235882,Cc1cnc(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)cn1,IC50,=,73000.0,nM,4.14,,CHEMBL899349,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149712,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL391615,CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)C(C)(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,IC50,=,57000.0,nM,4.24,,CHEMBL899349,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149712,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL391964,CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,IC50,=,92000.0,nM,4.04,,CHEMBL899349,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1149712,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL392525,CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5nccs5)CC4)c(Cl)cnc3[nH]2)cc1,IC50,=,10000.0,nM,5.0,,CHEMBL899972,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1137627,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL239099,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1.O=CO,IC50,=,41000.0,nM,4.39,,CHEMBL903103,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1138361,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL534958,Cl.N#Cc1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1,IC50,=,77000.0,nM,4.11,,CHEMBL903103,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1138361,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL246970,NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,IC50,=,4300.0,nM,5.37,,CHEMBL902307,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1138386,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL246160,CN(C)CC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,IC50,=,1700.0,nM,5.77,,CHEMBL902307,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1138386,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL392642,CSc1ccccc1CNc1ncc([N+](=O)[O-])c(NCC2CCC(CN)CC2)n1,IC50,=,4700.0,nM,5.33,,CHEMBL902307,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1138386,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL240436,CCc1ccccc1N(CC(=O)NCc1ccc(Cl)cc1)S(=O)(=O)c1ccc(C)cc1,IC50,=,100000.0,nM,4.0,,CHEMBL902283,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139103,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL246920,Clc1cccc(CN(CC2CC2)[C@H]2CCNC2)c1Cl,IC50,=,30.0,nM,7.52,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL246519,Fc1ccc(CN(C2CCOCC2)[C@H]2CCNC2)c(F)c1F,IC50,=,6800.0,nM,5.17,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL245687,c1ccc(-c2ccccc2CN(C2CCOCC2)[C@H]2CCNC2)cc1,IC50,=,100.0,nM,7.0,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL442272,FC(F)(F)c1ccccc1CN(C1CCOCC1)[C@H]1CCNC1,IC50,=,30000.0,nM,4.52,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL397392,Cc1ccccc1CN(C1CCOCC1)[C@H]1CCNC1,IC50,=,30000.0,nM,4.52,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL245492,Fc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C(F)(F)F,IC50,=,30000.0,nM,4.52,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL247538,COc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,IC50,=,8200.0,nM,5.09,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL391143,Cc1c(CN(C2CCOCC2)[C@H]2CCNC2)cccc1C(F)(F)F,IC50,=,5500.0,nM,5.26,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL247340,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,IC50,=,15700.0,nM,4.8,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,IC50,=,5900.0,nM,5.23,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL395408,Cc1cccc(CN(C2CCOCC2)[C@@H]2CCNC2)c1C,IC50,=,9400.0,nM,5.03,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL245880,Clc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,IC50,=,4800.0,nM,5.32,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL391806,Clc1cccc(CN(Cc2ccccn2)[C@H]2CCNC2)c1Cl,IC50,=,100.0,nM,7.0,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL440230,Clc1cccc(CN(Cc2ccccn2)[C@@H]2CCNC2)c1Cl,IC50,=,500.0,nM,6.3,,CHEMBL903475,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139125,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL395426,NC1CN(c2cc(-c3ccsc3)ncn2)CC1c1cc(F)c(F)cc1F,IC50,=,98.0,nM,7.01,,CHEMBL903588,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139138,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL536086,Cl.NC1CN(c2cc(-c3ccsc3)ncn2)CC1c1cc(F)c(F)cc1F,IC50,=,1100.0,nM,5.96,,CHEMBL903588,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139138,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL248407,Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(CCc4ccccc4)C(=O)CO5)CC3)cccc2n1,IC50,=,14000.0,nM,4.85,,CHEMBL923331,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139760,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL248231,Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(Cc4ccccc4)C(=O)CO5)CC3)cccc2n1,IC50,=,15000.0,nM,4.82,,CHEMBL923331,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139760,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL401406,CC(C(O)c1ccc(O)c(Cl)c1)N1CCC(O)(c2ccc(F)cc2)CC1,IC50,=,3500.0,nM,5.46,,CHEMBL940927,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139807,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL247838,Cc1cc(O)ccc1C(O)C(C)N1CCC(O)(c2ccc(F)cc2)CC1,IC50,=,3900.0,nM,5.41,,CHEMBL940927,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139807,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL246633,CC(C(O)c1ccc(O)c(-c2ccccc2)c1)N1CCC(O)(c2ccc(F)cc2)CC1,IC50,=,8400.0,nM,5.08,,CHEMBL940927,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139807,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL246634,CC(C(O)c1ccc2[nH]c(=O)oc2c1)N1CCC(O)(c2ccc(F)cc2)CC1,IC50,=,11000.0,nM,4.96,,CHEMBL940927,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1139807,1,,0,Hepatotoxicity,CYP2D6,1,less_potent
CHEMBL248849,O=C(C1CCN(c2ccncc2)CC1)N1CC[C@@H](CNS(=O)(=O)/C=C/c2ccc(-c3ccc(Cl)s3)s2)C1,IC50,=,7970.0,nM,5.1,,CHEMBL924024,A,CHEMBL289,Cytochrome P450 2D6,CHEMBL1140480,1,,1,Hepatotoxicity,CYP2D6,2,potent
CHEMBL152968,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4cccc(-c5ccccc5)c4)CC3)ccc2s1,IC50,=,6000.0,nM,5.22,,CHEMBL666153,A,CHEMBL3356,Cytochrome P450 1A2,CHEMBL1148425,1,,1,Hepatotoxicity,CYP1A2,2,potent
